Round	Trial Num	TrialType	TrialOnset	ChoiceOnset	DecisionOnset	Feedback Onset	RT	Safe Bet	Low Bet	High Bet	High Bet Pos	Gamble Pos	Choice Pos	Gamble Choice	Outcome	Profit	TotalProfit	
53	39	mix	1109.1832492686226	1109.191205408657	1117.0112373779411	1119.0274599300465	7.820031969284173	0	-0.5	0.75	top	left	left	gamble	good	0.75	11.73	
54	10	mix	1124.2244802943314	1124.22743521753	1127.323233847157	1127.3296290696017	3.0957986296270974	0	-0.5	0.2	top	left	right	safe	bad	0.0	11.73	
55	49	mix	1139.3519949400797	1139.3527226629085	1141.9165648071212	1143.9331256205915	2.5638421442126855	0	-1.5	2.25	bottom	right	right	gamble	good	2.25	13.98	
56	126	loss	1148.9612791400868	1148.9697622988606	1153.8274006745778	1153.8338655289845	4.857638375717215	-0.4	-1.12	0	bottom	left	right	safe	good	-0.4	13.58	
57	20	mix	1161.1536174342618	1161.161502235569	1163.97328656615	1163.9796933938633	2.811784330580849	0	-0.8	0.66	top	left	right	safe	good	0.0	13.58	
58	122	loss	1175.7519352750387	1175.7598432870582	1182.497762730287	1182.504811947525	6.737919443228748	-0.4	-0.73	0	top	left	right	safe	good	-0.4	13.18	
59	131	loss	1189.4775390682044	1189.4852194108535	1196.458745934302	1198.4754183638142	6.973526523448527	-0.5	-0.84	0	bottom	left	left	gamble	bad	-0.84	12.34	
60	77	gain	1203.1719026640058	1203.1727464401629	1205.455395064433	1205.4615714921383	2.282648624270223	0.4	0	1.26	top	right	left	safe	bad	0.4	12.74	
61	121	loss	1216.5497897898313	1216.5560611082474	1222.9795141938375	1224.9958019406185	6.423453085590154	-0.4	-0.67	0	bottom	left	left	gamble	good	0.0	12.74	
62	89	gain	1229.6284258352825	1229.6344493456418	1232.8424848798313	1234.8576093623997	3.2080355341895483	0.5	0	2.1	top	left	left	gamble	good	2.1	14.84	
63	141	loss	1240.0650195737835	1240.0714506361983	1242.7543106140802	1242.7605085457908	2.68285997788189	-0.6	-1.01	0	bottom	left	right	safe	good	-0.6	14.24	
64	136	loss	1253.8995196415344	1253.9078686562716	1259.5462296825717	1259.5532556890976	5.638361026300117	-0.5	-1.4	0	top	left	right	safe	good	-0.5	13.74	
65	46	mix	1266.41250242776	1266.4216743973084	1270.708255523583	1272.7248682197533	4.286581126274541	0	-1.1	1.65	bottom	left	left	gamble	good	1.65	15.39	
